,Date,Device_ID,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Fail
2259,2020/07/12,Radar5lD34,67884344,0,0,0,9,465562,0,0,0,0
2260,2020/07/12,Radar5hw80,183204240,0,0,0,11,467829,0,0,0,0
2261,2020/07/12,Radar5aF39,199857760,0,0,0,11,484069,0,0,0,0
2262,2020/07/12,Radar5xt37,172323704,0,0,0,11,482889,0,0,0,0
2263,2020/07/12,Radar5iz62,181706272,0,0,0,10,473665,0,0,0,0
2264,2020/07/12,Radar5kV52,168944792,0,0,0,11,471149,0,0,0,0
2265,2020/07/12,Radar5jG87,172430048,0,0,0,9,320879,0,0,10,0
2266,2020/07/12,Radar5iJ47,147229056,0,0,0,7,321671,0,0,1,0
2267,2020/07/12,Radar5iB31,190655360,0,0,0,58,248790,0,0,2,0
2268,2020/07/12,Radar5Qq32,25152992,0,1,0,78,248188,0,0,104,0
2269,2020/07/12,Radar5PA93,237639104,0,0,0,10,480057,0,0,1,0
2270,2020/07/12,Radar5Qe53,54072744,0,0,0,9,486222,0,0,0,0
2271,2020/07/12,Radar5To79,136052192,0,0,0,10,482274,0,0,0,0
2272,2020/07/12,Radar5cV69,48083408,0,0,0,8,322327,0,0,2,0
2273,2020/07/12,Radar5Ln34,23052312,0,0,0,11,487619,0,0,0,0
2274,2020/07/12,Radar5sV21,200895288,0,0,0,10,471887,0,0,0,0
2275,2020/07/12,Radar5EL26,172669008,0,0,0,8,332638,0,0,0,0
2276,2020/07/12,Radar5ys99,71241336,0,0,0,7,332224,0,0,0,0
2277,2020/07/12,Radar5rf55,219166320,0,0,0,7,337030,0,0,0,0
2278,2020/07/12,Radar5dq41,55191256,0,0,0,8,320989,0,0,0,0
2279,2020/07/12,Radar5NR77,190905808,0,0,0,7,338212,0,0,0,0
2280,2020/07/12,Radar5MU68,102460224,0,0,0,10,468494,0,0,0,0
2281,2020/07/12,Radar5ng51,53722376,0,0,0,8,339430,0,0,1,0
2282,2020/07/12,Radar5IB89,216379680,0,0,0,10,483838,0,0,0,0
2283,2020/07/12,Radar5Wo21,9604824,0,0,6,57,249306,0,0,1,0
2284,2020/07/12,Radar5Pj74,213192528,0,0,0,11,485502,0,0,0,0
2285,2020/07/12,Radar5bG72,219619976,0,0,0,8,266804,0,0,0,0
2286,2020/07/12,Radar5Ru34,219246880,0,0,0,57,249115,0,0,0,0
2287,2020/07/12,Radar5oB70,110490096,0,0,0,9,268931,0,0,11,0
2288,2020/07/12,Radar5ni90,103669888,0,0,0,68,248950,0,0,0,0
2289,2020/07/12,Radar5PH13,66992568,0,107,4,9,249404,0,0,13,0
2290,2020/07/12,Radar5Nf61,165584616,0,0,0,9,267043,0,0,0,0
2291,2020/07/12,Radar5oa65,37934256,0,0,0,10,271489,0,0,0,0
2292,2020/07/12,Radar5aE93,212282336,0,0,0,8,267846,0,0,0,0
2293,2020/07/12,Radar5rP87,15121040,0,0,0,64,209534,0,0,1,0
2294,2020/07/12,Radar5TN59,234967784,0,15,0,95,250854,0,0,155,0
2295,2020/07/12,Radar5PQ70,131832072,0,0,0,89,241170,0,0,0,0
2296,2020/07/12,Radar5Af91,136990528,0,0,0,5,227110,0,0,0,0
2297,2020/07/12,Radar5vJ65,125277008,0,0,0,8,191800,0,0,1,0
2298,2020/07/12,Radar6Uf15,118740184,0,0,0,6,367001,0,0,0,0
2299,2020/07/12,Radar6rs37,29933768,0,0,0,8,207850,0,0,0,0
2300,2020/07/12,Radar6uw86,65054832,0,0,3,7,217611,0,0,0,0
2301,2020/07/12,Radar6pc65,120163392,0,0,0,8,221551,0,0,0,0
2302,2020/07/12,Radar6eR12,213111576,0,0,0,8,174892,0,0,0,0
2303,2020/07/12,Radar6FM72,199776184,0,0,0,8,220955,0,0,0,0
2304,2020/07/12,Radar6Uf33,60889680,0,0,0,8,226655,0,0,9,0
2305,2020/07/12,Radar6VV12,172883328,0,1,10,5,219023,0,0,0,0
2306,2020/07/12,Radar6ga83,106466680,0,0,0,8,269986,0,0,0,0
2307,2020/07/12,Radar6ig15,113226792,0,0,0,8,236008,0,0,0,0
2308,2020/07/12,Radar6fM32,56951928,0,0,0,16,55,0,0,5,0
2309,2020/07/12,Radar6Ab47,45616008,0,0,0,18,57,0,0,0,0
2310,2020/07/12,Radar6Gt95,86165568,0,0,0,7,273209,0,0,0,0
2311,2020/07/12,Radar6Ar50,8952056,0,0,0,7,204865,0,0,0,0
2312,2020/07/12,Radar6CG93,166176800,0,0,0,7,236211,0,0,0,0
2313,2020/07/12,Radar6vH44,155788504,0,0,0,11,32,0,0,1,0
2314,2020/07/12,Radar6Lx40,241546072,0,0,0,16,54,0,0,0,0
2315,2020/07/12,Radar6Jt15,187526880,0,0,0,8,354887,0,0,12,0
2316,2020/07/12,Radar6DY45,111816632,0,0,0,5,220115,0,0,0,0
2317,2020/07/13,Radar1lP90,54744720,0,0,0,19,332778,0,0,3,0
2318,2020/07/13,Radar1wh96,20299128,0,1,0,15,336008,0,0,0,0
2319,2020/07/13,Radar1nZ28,128295088,64,0,0,8,269487,0,0,0,0
2320,2020/07/13,Radar1nU52,165497240,0,0,0,7,258335,0,0,0,0
2321,2020/07/13,Radar1pM75,223734880,2016,0,3,7,413570,0,0,2,0
2322,2020/07/13,Radar1ct88,112742136,0,0,0,8,413501,0,0,1,0
2323,2020/07/13,Radar1dE25,94322792,336,0,0,10,423742,0,0,0,0
2324,2020/07/13,Radar1kX74,216146848,0,0,0,6,262224,8,8,0,0
2325,2020/07/13,Radar1Ap72,80154328,0,0,0,8,375018,0,0,2,0
2326,2020/07/13,Radar1EU88,212631784,0,0,0,5,300126,0,0,0,0
2327,2020/07/13,Radar1mD27,170874256,2720,0,6,8,380002,0,0,0,0
2328,2020/07/13,Radar1yF14,8841976,0,0,0,9,266531,0,0,0,0
2329,2020/07/13,Radar1nN86,122512016,0,0,0,17,270509,0,0,0,0
2330,2020/07/13,Radar1OM21,55122560,0,0,0,10,266972,0,0,0,0
2331,2020/07/13,Radar1qH31,226022864,0,0,0,10,231433,0,0,0,0
2332,2020/07/13,Radar1nR56,105229264,0,0,0,10,269934,0,0,0,0
2333,2020/07/13,Radar1uN93,229866920,0,0,0,92,249135,0,0,0,0
2334,2020/07/13,Radar1aD76,2192424,0,0,0,8,267233,0,0,0,0
2335,2020/07/13,Radar1JH59,240991720,0,0,0,70,249345,0,0,0,0
2336,2020/07/13,Radar1iZ70,214653248,0,0,6,9,271427,0,0,0,0
2337,2020/07/13,Radar1Bn55,93386208,0,0,0,62,217801,0,0,0,0
2338,2020/07/13,Radar1hG58,76739728,0,0,0,10,269633,0,0,0,0
2339,2020/07/13,Radar1cQ35,196372600,0,0,0,58,249277,0,0,0,0
2340,2020/07/13,Radar1zI46,193827784,0,0,0,63,251417,0,0,0,0
2341,2020/07/13,Radar1Jg78,122445232,0,0,0,9,265129,0,0,0,0
2342,2020/07/13,Radar1Oh19,202128512,0,0,0,9,266184,0,0,9,0
2343,2020/07/13,Radar1nv66,207408224,0,0,0,92,247024,0,0,1,0
2344,2020/07/13,Radar1XN36,118439600,0,0,0,67,251145,0,0,0,0
2345,2020/07/13,Radar1Jn40,161109688,0,0,21,91,251720,0,0,0,0
2346,2020/07/13,Radar1Jl46,231537664,0,5,6,95,250886,0,0,0,0
2347,2020/07/13,Radar1HM41,226557848,0,0,0,8,262190,0,0,0,0
2348,2020/07/13,Radar1ts69,26835512,0,0,0,8,266172,16,16,0,0
2349,2020/07/13,Radar1Nd71,180263328,0,0,30,42,377791,0,0,14,0
2350,2020/07/13,Radar1ZY45,211509728,0,0,0,10,268887,0,0,0,0
2351,2020/07/13,Radar1vg79,188250888,0,0,0,8,331565,0,0,7,0
2352,2020/07/13,Radar1Vi48,165019704,0,0,0,12,484701,0,0,0,0
2353,2020/07/13,Radar1Uj30,208759864,0,0,0,12,488126,0,0,0,0
2354,2020/07/13,Radar1CJ85,52153632,0,0,0,7,321686,0,0,0,0
2355,2020/07/13,Radar1kG33,149576600,184,0,1,6,331547,0,0,0,0
2356,2020/07/13,Radar1js36,99846400,0,0,0,6,331116,0,0,4,0
2357,2020/07/13,Radar1VK51,7144952,0,0,6,60,251249,0,0,0,0
2358,2020/07/13,Radar1Mx76,229729336,0,0,0,8,279018,0,0,0,0
2359,2020/07/13,Radar1YI55,28941272,0,0,0,6,235010,0,0,6,0
2360,2020/07/13,Radar1SE25,107175328,0,0,0,9,232400,0,0,0,0
2361,2020/07/13,Radar1UU53,142627944,0,0,0,8,216765,0,0,0,0
2362,2020/07/13,Radar1Dl95,165319504,0,0,0,11,238637,0,0,0,0
2363,2020/07/13,Radar1zQ10,61310648,0,0,0,7,277018,0,0,0,0
2364,2020/07/13,Radar1mE61,89039856,0,0,0,8,283301,0,0,0,0
2365,2020/07/13,Radar1Dv11,203282648,0,0,0,13,276197,0,0,0,0
2366,2020/07/13,Radar1Rb77,112350152,0,0,0,11,239055,0,0,1,0
2367,2020/07/13,Radar1zg23,25204192,0,0,0,7,282073,0,0,0,0
2368,2020/07/13,Radar1XE56,138275744,0,0,0,13,282351,0,0,0,0
2369,2020/07/13,Radar1uo25,2557792,0,0,0,12,215359,0,0,0,0
2370,2020/07/13,Radar1Ne64,220126824,0,0,0,9,276949,0,0,26,0
2371,2020/07/13,Radar1sT40,45550576,0,0,0,12,284509,0,0,0,0
2372,2020/07/13,Radar1bT21,146152792,0,0,0,8,189773,0,0,0,0
2373,2020/07/13,Radar1iI83,61319400,0,0,0,16,270675,0,0,0,0
2374,2020/07/13,Radar1sh53,121996360,0,1331,0,13,227131,0,0,34,0
2375,2020/07/13,Radar1LH11,239020600,0,0,0,8,283432,0,0,0,0
2376,2020/07/13,Radar1FQ17,132699768,0,0,0,13,277065,0,0,0,0
2377,2020/07/13,Radar1JM82,229087464,0,2,0,12,276806,0,0,34,0
2378,2020/07/13,Radar1eJ74,214336992,0,0,6,8,276794,0,0,0,0
2379,2020/07/13,Radar1dO25,210658992,9264,0,12,6,268565,0,0,0,0
2380,2020/07/13,Radar1Ie50,147839920,0,0,0,13,274519,0,0,0,0
2381,2020/07/13,Radar1pK63,203408592,0,0,0,8,246431,0,0,0,0
2382,2020/07/13,Radar1of39,119064336,0,0,0,14,268538,0,0,0,0
2383,2020/07/13,Radar1Ft21,45779456,0,0,0,12,237568,0,0,0,0
2384,2020/07/13,Radar1eM55,184997680,0,0,0,11,277961,0,0,0,0
2385,2020/07/13,Radar1RD14,131405800,0,0,0,17,261731,0,0,0,0
2386,2020/07/13,Radar1XG22,140405912,0,0,0,11,239818,0,0,0,0
2387,2020/07/13,Radar1bd52,208318128,0,220,0,8,276436,0,0,24,0
2388,2020/07/13,Radar1Mm42,207639896,0,0,0,12,274953,0,0,0,0
2389,2020/07/13,Radar1QY99,36443672,0,1,0,7,284179,0,0,7,0
2390,2020/07/13,Radar1YI93,159956592,0,0,0,12,240003,0,0,0,0
2391,2020/07/13,Radar1LP11,51545944,440,0,1,10,284012,0,0,0,0
2392,2020/07/13,Radar1ZE93,223288512,0,0,0,14,270374,0,0,0,0
2393,2020/07/13,Radar1uE32,75380272,0,0,0,11,282037,0,0,0,0
2394,2020/07/13,Radar1nA59,36621720,456,0,0,10,274691,0,0,0,0
2395,2020/07/13,Radar1dD27,85328056,0,2693,0,12,302797,0,0,2522,0
2396,2020/07/13,Radar1ww84,122416656,0,0,0,8,274322,0,0,0,0
2397,2020/07/13,Radar1Tn60,221701016,0,0,0,13,346779,0,0,8,0
2398,2020/07/13,Radar1yK72,11244496,0,0,0,13,241713,0,0,0,0
2399,2020/07/13,Radar1zJ18,86806128,0,10,0,12,283383,0,0,42,0
2400,2020/07/13,Radar1Ay70,148416176,0,0,0,6,283272,0,0,0,0
2401,2020/07/13,Radar1ED84,95235264,0,0,0,8,275798,0,0,0,0
2402,2020/07/13,Radar1iv37,146813120,0,0,0,12,276485,0,0,0,0
2403,2020/07/13,Radar1ee17,115970024,0,0,0,8,283331,0,0,0,0
2404,2020/07/13,Radar1fl92,235076184,0,0,0,11,216307,0,0,0,0
2405,2020/07/13,Radar1Cd50,130540280,0,0,0,8,215972,0,0,0,0
2406,2020/07/13,Radar1pj34,84723448,0,0,0,8,213625,0,0,0,0
2407,2020/07/13,Radar1sC91,200960416,0,0,0,8,215264,0,0,1,0
2408,2020/07/13,Radar2OH62,25282976,0,0,0,7,272859,0,0,0,0
2409,2020/07/13,Radar2ab68,215752768,0,0,0,10,239582,0,0,6,0
2410,2020/07/13,Radar2uC95,3370312,0,0,0,8,239452,0,0,0,0
2411,2020/07/13,Radar2EH59,119981064,0,0,0,9,201991,0,0,0,0
2412,2020/07/13,Radar2bX59,196479400,0,0,0,16,356539,0,0,0,0
2413,2020/07/13,Radar2VI32,43442872,0,0,0,10,239471,0,0,0,0
2414,2020/07/13,Radar2Ro35,228177728,0,0,0,11,239926,0,0,6,0
2415,2020/07/13,Radar2Nw13,212157424,0,0,0,8,260549,0,0,1,0
2416,2020/07/13,Radar2VX72,22534904,0,0,0,19,359943,0,0,0,0
2417,2020/07/13,Radar2Qv91,146590736,0,0,0,9,241432,0,0,0,0
2418,2020/07/13,Radar2YQ84,201596984,0,0,0,8,238735,0,0,0,0
2419,2020/07/13,Radar2Ie42,216371264,0,0,0,16,361711,0,0,0,0
2420,2020/07/13,Radar2oz38,162622512,0,0,0,5,214467,0,0,0,0
2421,2020/07/13,Radar2iq65,137043608,0,0,0,5,237285,0,0,0,0
2422,2020/07/13,Radar2lF38,18301144,0,0,0,6,240892,0,0,0,0
2423,2020/07/13,Radar2Gr59,131727736,0,0,0,6,219360,0,0,0,0
2424,2020/07/13,Radar2xE68,6407864,0,0,0,13,273302,0,0,0,0
2425,2020/07/13,Radar2rE12,229360760,0,0,0,7,261684,0,0,0,0
2426,2020/07/13,Radar2kR65,93197256,0,0,0,9,240741,0,0,0,0
2427,2020/07/13,Radar2Wv79,71233920,0,0,0,21,359522,0,0,0,0
2428,2020/07/13,Radar2NG11,110400296,0,0,0,7,213820,0,0,0,0
2429,2020/07/13,Radar2XK51,105623592,0,0,0,8,234655,0,0,0,0
2430,2020/07/13,Radar2zx88,129477480,0,0,0,11,239826,0,0,0,0
2431,2020/07/13,Radar2EO58,60259824,0,0,0,19,354258,0,0,0,0
2432,2020/07/13,Radar2LW29,44917928,0,0,0,16,356949,0,0,0,0
2433,2020/07/13,Radar2fd10,114831048,0,0,0,7,226164,0,0,0,0
2434,2020/07/13,Radar2Mg74,1827272,0,0,0,11,213380,0,0,0,0
2435,2020/07/13,Radar2wa42,155249336,0,0,0,10,214983,0,0,0,0
2436,2020/07/13,Radar2sV32,107908120,0,0,0,16,342712,0,0,0,0
2437,2020/07/13,Radar2MW41,206309248,0,0,0,9,214317,0,0,0,0
2438,2020/07/13,Radar2vy23,223612416,0,0,0,11,215171,0,0,1,0
2439,2020/07/13,Radar2DH89,219942072,0,0,0,8,259614,0,0,0,0
2440,2020/07/13,Radar2Oa41,23663216,0,0,0,11,221576,0,0,0,0
2441,2020/07/13,Radar2Es27,186267032,0,0,0,8,275279,0,0,1,0
2442,2020/07/13,Radar2OY39,5465768,2344,0,0,8,210758,0,0,0,0
2443,2020/07/13,Radar2jy10,51653656,0,0,0,8,273331,0,0,0,0
2444,2020/07/13,Radar2DV82,226650600,0,0,0,9,215226,0,0,0,0
2445,2020/07/13,Radar2Cn28,95213992,4960,0,0,14,89391,0,0,0,0
2446,2020/07/13,Radar2DK92,20189352,0,0,0,8,236148,0,0,0,0
2447,2020/07/13,Radar2nF49,200278832,0,0,0,8,238624,0,0,0,0
2448,2020/07/13,Radar2tq39,40123568,0,100,0,19,357853,0,0,24,0
2449,2020/07/13,Radar2Qi59,137047352,0,0,0,11,237465,0,0,3,0
2450,2020/07/13,Radar2jC85,192215584,0,0,0,16,358877,0,0,0,0
2451,2020/07/13,Radar2Wc47,66570608,0,0,0,8,218178,0,0,0,0
2452,2020/07/13,Radar2Tn94,191517584,0,0,0,9,235817,0,0,0,0
2453,2020/07/13,Radar2Lo86,157691616,0,0,0,16,343174,0,0,0,0
2454,2020/07/13,Radar2By69,23928608,0,0,0,11,216819,0,0,0,0
2455,2020/07/13,Radar2Qj28,36601832,0,0,0,14,274987,0,0,0,0
2456,2020/07/13,Radar2ef96,87457264,0,0,0,9,216734,0,0,0,0
2457,2020/07/13,Radar2Vl84,36994736,0,0,0,11,218888,0,0,0,0
2458,2020/07/13,Radar2Kr14,173516136,0,0,0,12,219166,0,0,0,0
2459,2020/07/13,Radar2qF76,181785432,0,0,0,9,240867,0,0,0,0
2460,2020/07/13,Radar2LF34,145688456,0,0,0,8,228634,0,0,1,0
2461,2020/07/13,Radar2NV27,181495568,0,0,0,19,344029,0,0,0,0
2462,2020/07/13,Radar2bb26,49425672,0,0,0,10,239705,0,0,2,0
2463,2020/07/13,Radar2db43,194748048,0,0,0,8,212508,0,0,0,0
2464,2020/07/13,Radar2Zt29,127562176,0,0,0,8,210531,0,0,0,0
2465,2020/07/13,Radar2ov33,29066904,0,0,0,9,238529,0,0,0,0
2466,2020/07/13,Radar2WC45,17013784,0,0,0,12,238939,0,0,0,0
2467,2020/07/13,Radar2IW75,13913720,0,0,0,13,281247,0,0,0,0
2468,2020/07/13,Radar2oz32,195123408,0,0,0,11,239319,0,0,0,0
2469,2020/07/13,Radar2Hw73,238669008,0,0,0,9,240181,0,0,0,0
2470,2020/07/13,Radar2pt38,155214496,0,0,0,9,241607,0,0,0,0
2471,2020/07/13,Radar2yN74,221025976,0,0,0,8,261100,0,0,0,0
2472,2020/07/13,Radar3Ef65,75428328,0,0,5,17,319021,0,0,0,0
2473,2020/07/13,Radar3So98,75296736,0,0,2,3,265229,0,0,4,0
2474,2020/07/13,Radar3iQ88,54178112,0,0,0,8,498823,0,0,0,0
2475,2020/07/13,Radar3cs76,87498336,0,0,0,6,356226,0,0,0,0
2476,2020/07/13,Radar3Rk49,180301200,0,0,0,10,272142,0,0,0,0
2477,2020/07/13,Radar3ah10,58563008,0,0,0,11,236252,0,0,22,0
2478,2020/07/13,Radar3ZN21,235124504,0,1,6,13,268475,0,0,1,0
2479,2020/07/13,Radar3Dn42,211242840,0,4,0,98,248942,0,0,20,0
2480,2020/07/13,Radar3Cn92,63188176,0,0,0,13,267545,0,0,0,0
2481,2020/07/13,Radar3Lx90,27791976,0,0,0,11,271831,0,0,2,0
2482,2020/07/13,Radar3wx42,18413896,0,8,0,58,249158,0,0,2,0
2483,2020/07/13,Radar3wN37,152047168,0,0,0,63,248194,0,0,1,0
2484,2020/07/13,Radar3QK29,13362144,0,0,0,59,248512,0,0,1,0
2485,2020/07/13,Radar3cs90,12918496,0,0,0,8,331932,0,0,0,0
2486,2020/07/13,Radar3rc48,14006472,0,0,0,17,223130,0,0,0,0
2487,2020/07/13,Radar3Sv40,85739248,0,62,0,95,251853,0,0,145,0
2488,2020/07/13,Radar3nB18,94808208,0,0,0,9,296554,0,0,0,0
2489,2020/07/13,Radar3PA42,57729040,0,0,0,9,321625,0,0,0,0
2490,2020/07/13,Radar3Bt94,227568328,0,1,0,9,271398,0,0,0,0
2491,2020/07/13,Radar3Xn70,31305840,80,0,0,8,267896,0,0,0,0
2492,2020/07/13,Radar3YW49,84381664,0,0,0,6,266634,0,0,0,0
2493,2020/07/13,Radar3eu30,11113072,0,0,0,8,318971,0,0,1,0
2494,2020/07/13,Radar3az97,85875896,0,0,0,7,339981,0,0,1,0
2495,2020/07/13,Radar3iW83,4976624,0,0,0,13,206713,0,0,0,0
2496,2020/07/13,Radar3OZ49,140117448,0,1,0,12,489422,0,0,3,0
2497,2020/07/13,Radar3db44,91649944,0,0,0,68,250961,0,0,0,0
2498,2020/07/13,Radar3vX44,124045792,0,0,0,8,336060,0,0,10,0
2499,2020/07/13,Radar3oC63,107921160,0,0,0,61,245940,0,0,0,0
2500,2020/07/13,Radar3iV15,171721320,0,0,6,6,199207,0,0,0,0
2501,2020/07/13,Radar3iz24,33485024,0,0,0,8,330450,0,0,0,0
2502,2020/07/13,Radar3RF41,65672776,0,0,0,14,484676,0,0,0,0
2503,2020/07/13,Radar3CQ17,53628152,0,1,6,10,490521,0,0,33,0
2504,2020/07/13,Radar3oJ20,169805608,0,0,0,12,490459,0,0,0,0
2505,2020/07/13,Radar3Oj78,42661368,0,0,0,8,224271,0,0,0,0
2506,2020/07/13,Radar3Fb27,130920800,0,0,0,6,319163,0,0,1,0
2507,2020/07/13,Radar3sn96,10907264,0,0,0,10,272289,0,0,0,0
2508,2020/07/13,Radar3uK92,8789008,0,0,0,8,272774,0,0,0,0
2509,2020/07/13,Radar3Im11,83482784,0,0,0,16,369121,0,0,0,0
2510,2020/07/13,Radar3dZ40,10703432,0,0,0,90,249194,0,0,0,0
2511,2020/07/13,Radar3Rd83,165298648,0,0,0,10,263305,0,0,0,0
2512,2020/07/13,Radar3ws67,184267952,0,0,0,16,358884,0,0,0,0
2513,2020/07/13,Radar3pV80,141925904,0,0,0,9,211111,0,0,0,0
2514,2020/07/13,Radar3Qp43,32029928,0,0,0,8,274214,0,0,0,0
2515,2020/07/13,Radar3jB28,30517704,0,0,0,10,328436,0,0,0,0
2516,2020/07/13,Radar3kF70,104073256,0,0,0,11,237466,0,0,0,0
2517,2020/07/13,Radar3cQ65,11098488,0,0,0,7,36,0,0,0,0
2518,2020/07/13,Radar3NR37,151628840,0,0,0,7,36,0,0,0,0
2519,2020/07/13,Radar3ml35,226617096,0,0,0,8,239620,0,0,0,0
2520,2020/07/13,Radar3Wx51,144101624,0,0,0,15,257430,0,0,0,0
2521,2020/07/13,Radar3tD20,182561328,0,0,0,8,214972,0,0,0,0
2522,2020/07/13,Radar3gv68,85950008,0,0,0,8,221510,8,8,0,0
2523,2020/07/13,Radar3oT72,30091976,0,0,0,16,354896,0,0,0,0
2524,2020/07/13,Radar4Xc43,98303960,0,0,0,9,220613,0,0,1,0
2525,2020/07/13,Radar4MF39,177786064,0,0,0,8,219098,0,0,0,0
2526,2020/07/13,Radar4Mb43,171224960,32,9,288,3,342763,0,0,1,0
2527,2020/07/13,Radar4Ao41,71257400,0,0,0,19,356122,0,0,0,0
2528,2020/07/13,Radar4ig63,140476288,0,0,6,10,240127,0,0,0,0
2529,2020/07/13,Radar4AS87,83753672,0,0,0,8,235272,0,0,1,0
2530,2020/07/13,Radar4sb31,216028624,0,0,0,6,262922,0,0,0,0
2531,2020/07/13,Radar4Jw94,79323976,0,21,0,23,356380,0,0,33,0
2532,2020/07/13,Radar4pU71,68611616,0,0,0,16,361699,0,0,0,0
2533,2020/07/13,Radar4RW96,205584856,2472,0,0,12,241290,0,0,0,0
2534,2020/07/13,Radar4Cw48,241650760,0,0,0,8,214397,0,0,0,0
2535,2020/07/13,Radar4RW30,240478688,0,0,0,11,214952,0,0,1,0
2536,2020/07/13,Radar4hU97,58771984,0,0,0,10,221462,0,0,0,0
2537,2020/07/13,Radar4Hl45,217847808,0,0,0,11,237156,0,0,0,0
2538,2020/07/13,Radar4vs86,144113552,0,0,0,10,241205,0,0,4,0
2539,2020/07/13,Radar4Wx93,138576944,0,0,0,9,240256,0,0,0,0
2540,2020/07/13,Radar4fM82,156768160,0,0,0,11,215388,0,0,0,0
2541,2020/07/13,Radar4iT49,23666656,0,0,0,8,272369,0,0,0,0
2542,2020/07/13,Radar4jS66,24670648,0,0,0,15,284700,0,0,0,0
2543,2020/07/13,Radar4AV77,89710968,0,0,0,10,2054,0,0,0,0
2544,2020/07/13,Radar4kv72,112524112,0,0,0,9,25,0,0,1,0
2545,2020/07/13,Radar4tk37,133257240,0,0,0,7,31,0,0,0,0
2546,2020/07/13,Radar4YD76,186172304,0,61,0,15,521,0,0,0,0
2547,2020/07/13,Radar4aG98,57154224,56,0,12,8,139878,0,0,0,0
2548,2020/07/13,Radar4ZF75,73197632,0,0,0,15,54,0,0,0,0
2549,2020/07/13,Radar4lq75,22698840,0,0,0,9,239607,0,0,1,0
2550,2020/07/13,Radar4oy22,35641144,0,0,0,9,259622,0,0,0,0
2551,2020/07/13,Radar4Uw94,180052480,0,0,0,19,359176,0,0,0,0
2552,2020/07/13,Radar4Ze20,141985456,0,1,0,11,241951,0,0,2,0
2553,2020/07/13,Radar4qb29,198016648,0,0,0,7,31,0,0,0,0
2554,2020/07/13,Radar4vB72,168768728,88,0,0,9,29,0,0,0,0
2555,2020/07/13,Radar4TS31,198369064,0,34,0,23,312182,0,0,205,0
2556,2020/07/13,Radar4Pi28,200596156,88,0,32,9,238717,56,56,0,1
2557,2020/07/13,Radar4uy42,64471376,0,7,0,8,238063,0,0,0,0
2558,2020/07/13,Radar4Oo10,101857512,552,0,0,11,241090,0,0,0,0
2559,2020/07/13,Radar4nl86,38639632,0,0,0,9,238476,0,0,0,0
2560,2020/07/13,Radar4rP33,87608176,0,0,0,9,215931,0,0,0,0
2561,2020/07/13,Radar4Ho66,224835416,0,0,0,19,342231,0,0,1,0
2562,2020/07/13,Radar4lJ61,55012336,0,0,112,20,363900,0,0,0,0
2563,2020/07/13,Radar4Vp14,26459728,0,0,0,9,213576,0,0,0,0
2564,2020/07/13,Radar4el77,40339040,0,0,0,9,240097,0,0,0,0
2565,2020/07/13,Radar4Xy83,67315096,0,0,0,8,272186,0,0,0,0
2566,2020/07/13,Radar4oz32,239518184,0,0,0,6,19160,0,0,0,0
2567,2020/07/13,Radar4mY64,19079048,176,0,0,15,54,0,0,0,0
2568,2020/07/13,Radar4ku23,83789152,0,0,0,11,239680,0,0,0,0
2569,2020/07/13,Radar4jE74,190888920,0,0,0,9,215813,0,0,0,0
2570,2020/07/13,Radar4Ow24,79142280,0,0,0,15,54,0,0,0,0
2571,2020/07/13,Radar4iU38,6585016,0,0,0,10,31,0,0,0,0
2572,2020/07/13,Radar4Vf14,3986696,0,0,0,11,241622,0,0,0,0
2573,2020/07/13,Radar4Dz99,190603264,0,0,0,11,238844,0,0,4,0
2574,2020/07/13,Radar4Ey74,201251248,0,0,0,12,43,0,0,0,0
2575,2020/07/13,Radar4nS71,111266592,0,0,0,6,12,0,0,0,0
2576,2020/07/13,Radar4So71,167735432,0,0,0,10,49,48,48,0,0
2577,2020/07/13,Radar4mb94,187789960,0,0,0,16,55,0,0,0,0
2578,2020/07/13,Radar4zQ86,225894632,0,0,13,5,258767,0,0,0,0
2579,2020/07/13,Radar4Jm74,159692344,0,0,0,6,29,0,0,0,0
2580,2020/07/13,Radar4Ew14,185689024,0,0,0,6,237667,0,0,0,0
2581,2020/07/13,Radar4ty51,36816952,0,0,0,6,262781,0,0,0,0
2582,2020/07/13,Radar4Ac18,124773672,0,0,0,6,261777,0,0,0,0
2583,2020/07/13,Radar4jK52,184995216,0,0,0,39,412036,0,0,0,0
2584,2020/07/13,Radar5fz69,121174240,0,0,0,7,307527,0,0,18,0
2585,2020/07/13,Radar5sX31,98873672,0,0,0,38,413249,0,0,0,0
2586,2020/07/13,Radar5at28,232219416,0,0,0,7,272696,0,0,0,0
2587,2020/07/13,Radar5xH55,78863168,0,0,0,8,268167,0,0,0,0
2588,2020/07/13,Radar5iP18,37850456,0,0,0,9,270908,0,0,0,0
2589,2020/07/13,Radar5ji94,188866304,0,0,0,7,267024,0,0,0,0
2590,2020/07/13,Radar5tC50,191486336,0,0,0,66,251583,0,0,0,0
2591,2020/07/13,Radar5iv77,40299632,0,2,0,94,250535,0,0,0,0
2592,2020/07/13,Radar5Sy56,112542960,0,0,0,6,329051,0,0,0,0
2593,2020/07/13,Radar5mL70,19834544,0,0,0,11,344120,0,0,0,0
2594,2020/07/13,Radar5Qu85,112066688,0,0,0,60,248414,0,0,0,0
2595,2020/07/13,Radar5Wu33,18898040,0,0,0,60,249067,0,0,0,0
